case_no,ap_case_defn_key,status_dttm,status,code,value,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude,location,contact_addr1_normalized,zip_str,6a. street #,6b. street name,6c. street suffix,6d. unit #,6e. zip,7. undergraduate (u) or graduate (g),8. full-time (ft) or part-time (pt),9. at-home or not-at-home,9. 5 or more undergrads/unit (y/n),university,year,full_address
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,3,2134,U,PT,N,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,,2134,U,FT,N,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,,2134,U,FT,Y,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,1,2134,U,FT,N,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,,2134,G,FT,Y,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,,2134,G,FT,N,,Boston University,2016-2017,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,,2134,U,PT,1,,Boston University Updated Report 30Nov2017,2017-2018,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,2,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,1,2134,G,FT,0,,Boston University Updated Report 30Nov2017,2017-2018,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,ST,2,2134,G,FT,N,,Boston University,2017-2018,54 Gardner St
V462327,1013,2019-09-04 12:37:51,Closed,116.1,,Unsafe and Dangerous,54,,Gardner,ST,Allston,MA,02134,21,54 GARDNER ST,,ALLSTON,MA,02134,62619.0,42.35381961176379,-71.12870061481959,"(42.35381961176379, -71.12870061481959)",54 Gardner St,02134,54,Gardner,St,,2134,U,FT,N,,University of Massachusetts-Boston,2017-2018,54 Gardner St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,210,2135,U,FT,,N,University of Massachusetts Boston,2019-2020,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,ST,207,2135,U,PT,,,Urban College of Boston,2019-2020,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,215,2135,U,FT,Private,N,Northeastern University,2020-2021,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,208,2135,U,PT,N,,University of Massachusetts Boston,2020-2021,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,210,2135,U,FT,N,,University of Massachusetts Boston,2020-2021,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,208,2135,U,FT,N,,University of Massachusetts-Boston,2021-2022,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,210,2135,U,FT,At-home,,University of Massachusetts-Boston,2022-2023,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,,2135,G,FT,N,,Harvard University,2016-2017,123 Antwerp St
V459376,1013,2019-08-26 14:46:58,Closed,Art. 110.11,,Deteriorating Agents,114,,Antwerp,ST,Brighton,MA,02135,22,123 Antwerp St,,Brighton,MA,02135,343293.0,42.36181999710946,-71.13884555157703,"(42.361819997109464, -71.13884555157703)",123 Antwerp St,02135,123,Antwerp,St,# 414,2135,G,FT,N,,Massachusetts Institute of Technology,2016-2017,123 Antwerp St
V440050,1013,2019-08-15 12:27:54,Closed,1001.3.2,,Testing & Certification,19,23,Moon,ST,Boston,MA,02113,03,21 MOON ST,,BOSTON,MA,02113,97175.0,42.36425951161763,-71.05237042091399,"(42.36425951161763, -71.05237042091399)",21 Moon St,02113,21,Moon,St,6,2113,G,FT,,N,Suffolk University,2018-2019,21 Moon St
V440050,1013,2019-08-15 12:27:54,Closed,1001.3.2,,Testing & Certification,19,23,Moon,ST,Boston,MA,02113,03,21 MOON ST,,BOSTON,MA,02113,97175.0,42.36425951161763,-71.05237042091399,"(42.36425951161763, -71.05237042091399)",21 Moon St,02113,21,Moon,St,6,2113,G,FT,,N,Suffolk University,2019-2020,21 Moon St
V440050,1013,2019-08-15 12:27:54,Closed,1001.3.2,,Testing & Certification,19,23,Moon,ST,Boston,MA,02113,03,21 MOON ST,,BOSTON,MA,02113,97175.0,42.36425951161763,-71.05237042091399,"(42.36425951161763, -71.05237042091399)",21 Moon St,02113,21,Moon,St,3,2113,U,FT,N,,Suffolk University,2020-2021,21 Moon St
V440050,1013,2019-08-15 12:27:54,Closed,1001.3.2,,Testing & Certification,19,23,Moon,ST,Boston,MA,02113,03,21 MOON ST,,BOSTON,MA,02113,97175.0,42.36425951161763,-71.05237042091399,"(42.36425951161763, -71.05237042091399)",21 Moon St,02113,21,Moon,St,3,2113,U,FT,N,,Suffolk University,2021-2022,21 Moon St
V440050,1013,2019-08-15 12:27:54,Closed,1001.3.2,,Testing & Certification,19,23,Moon,ST,Boston,MA,02113,03,21 MOON ST,,BOSTON,MA,02113,97175.0,42.36425951161763,-71.05237042091399,"(42.36425951161763, -71.05237042091399)",21 Moon St,02113,21,Moon,St,Apt 3,2113,U,FT,Not-at-Hhome,,Suffolk University,2022-2023,21 Moon St
V457345,1013,2019-08-12 12:01:40,Closed,107.4,,Failed to comply w permit term,69,71,Maverick,SQ,East Boston,MA,02128,01,21 Barnes Ave,,East Boston,MA,02128,92911.0,42.36975149465836,-71.03860937678822,"(42.36975149465836, -71.03860937678822)",21 Barnes Ave,02128,21,Barnes,Ave,,2128,U,FT,At-Home,,Suffolk University,2022-2023,21 Barnes Ave
V457345,1013,2019-08-12 12:01:40,Closed,107.4,,Failed to comply w permit term,69,71,Maverick,SQ,East Boston,MA,02128,01,21 Barnes Ave,,East Boston,MA,02128,92911.0,42.36975149465836,-71.03860937678822,"(42.36975149465836, -71.03860937678822)",21 Barnes Ave,02128,21,Barnes,Ave,,2128,U,FT,At-Home,,Suffolk University,2023-2024,21 Barnes Ave
V457261,1013,2019-08-12 09:50:52,Closed,105.1,,Failure to Obtain Permit,37,,Warner,ST,Dorchester,MA,02124,14,37 WARNER ST,,DORCHESTER,MA,02124,142799.0,42.29476955519284,-71.08013063869745,"(42.294769555192836, -71.08013063869745)",37 Warner St,02124,37,Warner,St,Apt 1,2124,G,FT,Not at home,,University of Massachusetts-Boston,2023-2024,37 Warner St
